Hora;BTC-USD;EUR=X;GLD;USO;^DJI;^GSPC
2022-01-06 16:00:00+00:00;0.0;0.0;0.00047816527536959086;0.0003505162510044624;0.001985988726834087;0.0020130536053111214
2022-01-06 17:00:00+00:00;0.003646664676032474;0.001131079179790051;0.0;0.0;0.0;0.0
2022-01-06 17:00:00+00:00;0.0;0.0;-0.0013143032529142618;-0.006306948121990064;-0.002018896310903351;-0.002081211049157816
2022-01-06 18:00:00+00:00;0.0053666090174520065;0.00022593332010734102;0.0;0.0;0.0;0.0
2022-01-06 18:00:00+00:00;0.0;0.0;-0.0004186879595401427;0.0024682543482974495;-0.0006001670263973136;0.00014034471443857832
2022-01-06 19:00:00+00:00;0.001929040565681106;0.00045183189860487083;0.0;0.0;0.0;0.0
2022-01-06 19:00:00+00:00;0.0;0.0;0.0001795259018619877;0.0024621770690405054;0.0010098898555557234;0.0005484300359894778
2022-01-06 20:00:00+00:00;0.0;-0.00033870405489255795;0.0;0.0;0.0;0.0
2022-01-06 20:00:00+00:00;0.0;0.0;-0.0008376675974287595;-0.0017543591951069137;-0.00194006206649322;-0.002296562707759353
2022-01-06 21:00:00+00:00;0.0;-0.0006776376283975649;0.0;0.0;0.0;0.0
2022-01-06 22:00:00+00:00;0.0;0.0002260099224755674;0.0;0.0;0.0;0.0
2022-01-06 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0
2022-01-07 00:00:00+00:00;-0.01154124693429015;0.00011301310170730439;0.0;0.0;0.0;0.0
2022-01-07 01:00:00+00:00;0.0024858486218730658;-0.0004519339824858859;0.0;0.0;0.0;0.0
2022-01-07 02:00:00+00:00;-0.003589619482529338;0.0002260354732188663;0.0;0.0;0.0;0.0
2022-01-07 03:00:00+00:00;-0.0229980148314175;-0.00011295851761783382;0.0;0.0;0.0;0.0
2022-01-07 04:00:00+00:00;-0.005436592159377529;-0.0005651258538442727;0.0;0.0;0.0;0.0
2022-01-07 05:00:00+00:00;0.002829281648260684;0.00022620512194171383;0.0;0.0;0.0;0.0
2022-01-07 06:00:00+00:00;-0.004642784330776029;0.00022608657680533994;0.0;0.0;0.0;0.0
2022-01-07 07:00:00+00:00;0.0034090777705324538;-0.0007912252153451371;0.0;0.0;0.0;0.0
2022-01-07 08:00:00+00:00;0.01109987158334702;-0.00022621445980353094;0.0;0.0;0.0;0.0
2022-01-07 09:00:00+00:00;0.007478841835744321;-0.0003394996285331908;0.0;0.0;0.0;0.0
2022-01-07 10:00:00+00:00;-0.005058932750037104;0.0004527524393378446;0.0;0.0;0.0;0.0
2022-01-07 11:00:00+00:00;3,70E+09;0.00045254754733181635;0.0;0.0;0.0;0.0
2022-01-07 12:00:00+00:00;0.0032527549885481566;0.0006784805594357568;0.0;0.0;0.0;0.0
2022-01-07 13:00:00+00:00;-0.019508071663770665;-0.0003390102678416662;0.0;0.0;0.0;0.0
2022-01-07 14:00:00+00:00;0.009437264330318662;-0.0026000050535252006;0.0;0.0;0.0;0.0
2022-01-07 14:00:00+00:00;0.0;0.0;0.0019162348338432889;-0.002109011306923314;-0.00039573046605001494;-0.002039942108064907
2022-01-07 15:00:00+00:00;-0.015987860794568376;-0.001360104598279066;0.0;0.0;0.0;0.0
2022-01-07 15:00:00+00:00;0.0;0.0;-0.00047816527536959086;0.00017615597825826335;0.0005038367405041377;-0.0012226123376014586
2022-01-07 16:00:00+00:00;0.016882099639011106;-0.0009079713348403295;0.0;0.0;0.0;0.0
2022-01-07 16:00:00+00:00;0.0;0.0;0.0013754170436197644;-0.004402183412038796;0.001959899399807119;0.0012860706624322482
2022-01-07 17:00:00+00:00;-0.00048560759557259026;0.0;0.0;0.0;0.0;0.0
2022-01-07 17:00:00+00:00;0.0;0.0;0.002388593577258291;-0.0012380561317782979;0.0003442451886355169;-0.00014512088580209692
2022-01-07 18:00:00+00:00;-0.006040375272239884;-0.00011354877989910861;0.0;0.0;0.0;0.0
2022-01-07 18:00:00+00:00;0.0;0.0;-0.00029788544963660346;0.002656237080558954;-0.0005197388938477099;-0.000953789950113082
2022-01-07 19:00:00+00:00;0.0019785002782486405;-0.0006817086339241385;0.0;0.0;0.0;0.0
2022-01-07 19:00:00+00:00;0.0;0.0;-0.0008044485358436049;-0.00017658639565198975;0.0003098751063446148;0.000758212025492977
2022-01-07 20:00:00+00:00;0.005006621229240338;0.0003410529571283849;0.0;0.0;0.0;0.0
2022-01-07 20:00:00+00:00;0.0;0.0;0.0004472756634990027;0.000706605106802094;-0.0024016486272321336;-0.0018888832265814282
2022-01-07 21:00:00+00:00;-0.0020198990087690882;0.00034100441991591346;0.0;0.0;0.0;0.0
2022-01-07 22:00:00+00:00;-0.009484656616799314;-0.0003408881755413429;0.0;0.0;0.0;0.0
2022-01-07 23:00:00+00:00;0.0009365514606147762;0.0;0.0;0.0;0.0;0.0
2022-01-08 00:00:00+00:00;0.010894845093414762;0.0;0.0;0.0;0.0;0.0
2022-01-08 01:00:00+00:00;-0.0017660231317793151;0.0;0.0;0.0;0.0;0.0
2022-01-08 02:00:00+00:00;-0.0018976705200293154;0.0;0.0;0.0;0.0;0.0
2022-01-08 03:00:00+00:00;-0.00026854532691478195;0.0;0.0;0.0;0.0;0.0
2022-01-08 04:00:00+00:00;0.0021803935199162794;0.0;0.0;0.0;0.0;0.0
2022-01-08 05:00:00+00:00;0.001283727413931901;0.0;0.0;0.0;0.0;0.0
2022-01-08 06:00:00+00:00;-0.001124797768002339;0.0;0.0;0.0;0.0;0.0
2022-01-08 07:00:00+00:00;-0.000839915699281546;0.0;0.0;0.0;0.0;0.0
2022-01-08 08:00:00+00:00;0.0020965218296513655;0.0;0.0;0.0;0.0;0.0
2022-01-08 09:00:00+00:00;0.0035307578625509706;0.0;0.0;0.0;0.0;0.0
2022-01-08 10:00:00+00:00;-0.005341308659544297;0.0;0.0;0.0;0.0;0.0
2022-01-08 11:00:00+00:00;0.000835182928726752;0.0;0.0;0.0;0.0;0.0
2022-01-08 12:00:00+00:00;-0.0019513231406388387;0.0;0.0;0.0;0.0;0.0
2022-01-08 13:00:00+00:00;0.0008219397086890456;0.0;0.0;0.0;0.0;0.0
2022-01-08 14:00:00+00:00;-0.002065277494169737;0.0;0.0;0.0;0.0;0.0
2022-01-08 15:00:00+00:00;-0.004991392588819532;0.0;0.0;0.0;0.0;0.0
2022-01-08 16:00:00+00:00;-0.003724263521937443;0.0;0.0;0.0;0.0;0.0
2022-01-08 17:00:00+00:00;-0.011983786719082956;0.0;0.0;0.0;0.0;0.0
2022-01-08 18:00:00+00:00;-0.003162299259695467;0.0;0.0;0.0;0.0;0.0
2022-01-08 19:00:00+00:00;0.0007814127644334423;0.0;0.0;0.0;0.0;0.0
2022-01-08 20:00:00+00:00;0.002128019325749353;0.0;0.0;0.0;0.0;0.0
2022-01-08 21:00:00+00:00;0.020939523061259013;0.0;0.0;0.0;0.0;0.0
2022-01-08 22:00:00+00:00;0.004356174357959652;0.0;0.0;0.0;0.0;0.0
2022-01-08 23:00:00+00:00;-0.005977910742194115;0.0;0.0;0.0;0.0;0.0
2022-01-09 00:00:00+00:00;0.0009397856861927956;0.0;0.0;0.0;0.0;0.0
2022-01-09 01:00:00+00:00;-0.00035291845330664984;0.0;0.0;0.0;0.0;0.0
2022-01-09 02:00:00+00:00;0.007990556589434039;0.0;0.0;0.0;0.0;0.0
2022-01-09 03:00:00+00:00;-0.005411948650366871;0.0;0.0;0.0;0.0;0.0
2022-01-09 04:00:00+00:00;0.004390543642513123;0.0;0.0;0.0;0.0;0.0
2022-01-09 05:00:00+00:00;-0.006668571884465013;0.0;0.0;0.0;0.0;0.0
2022-01-09 06:00:00+00:00;0.002952373712766132;0.0;0.0;0.0;0.0;0.0
2022-01-09 07:00:00+00:00;-0.0014117110958367096;0.0;0.0;0.0;0.0;0.0
2022-01-09 08:00:00+00:00;-0.002614559453360421;0.0;0.0;0.0;0.0;0.0
2022-01-09 09:00:00+00:00;-0.003888501481249196;0.0;0.0;0.0;0.0;0.0
2022-01-09 10:00:00+00:00;0.0017975932547309448;0.0;0.0;0.0;0.0;0.0
2022-01-09 11:00:00+00:00;0.004674079321933533;0.0;0.0;0.0;0.0;0.0
2022-01-09 12:00:00+00:00;-0.0010171816403522493;0.0;0.0;0.0;0.0;0.0
2022-01-09 13:00:00+00:00;-0.00458866028297189;0.0;0.0;0.0;0.0;0.0
2022-01-09 14:00:00+00:00;0.0008349471137569786;0.0;0.0;0.0;0.0;0.0
2022-01-09 15:00:00+00:00;-0.0008606111126902016;0.0;0.0;0.0;0.0;0.0
2022-01-09 16:00:00+00:00;0.010269754277961063;0.0;0.0;0.0;0.0;0.0
2022-01-09 17:00:00+00:00;0.00031523949698120113;0.0;0.0;0.0;0.0;0.0
2022-01-09 18:00:00+00:00;-0.0001449347398816414;0.0;0.0;0.0;0.0;0.0
2022-01-09 19:00:00+00:00;0.013256296166896053;0.0;0.0;0.0;0.0;0.0
2022-01-09 20:00:00+00:00;-0.0031838950428847435;0.0;0.0;0.0;0.0;0.0
2022-01-09 21:00:00+00:00;-0.0022711447049540423;0.0;0.0;0.0;0.0;0.0
2022-01-09 22:00:00+00:00;-0.0037496904149518784;0.0;0.0;0.0;0.0;0.0
2022-01-09 23:00:00+00:00;-0.006979039096316919;0.0;0.0;0.0;0.0;0.0
2022-01-10 00:00:00+00:00;-0.003285460063671697;0.0005682729596094838;0.0;0.0;0.0;0.0
2022-01-10 01:00:00+00:00;0.0016345857395860808;0.00045434662673526915;0.0;0.0;0.0;0.0
2022-01-10 02:00:00+00:00;0.003154886311408367;0.0009082805792532955;0.0;0.0;0.0;0.0
2022-01-10 03:00:00+00:00;0.00012349799173838605;0.00011338133706684239;0.0;0.0;0.0;0.0
2022-01-10 04:00:00+00:00;0.005235407703815698;0.000340308255463162;0.0;0.0;0.0;0.0
2022-01-10 05:00:00+00:00;-0.0034606153663578887;0.0;0.0;0.0;0.0;0.0
2022-01-10 06:00:00+00:00;-0.0024655098469446024;0.0001133299160904766;0.0;0.0;0.0;0.0
2022-01-10 07:00:00+00:00;0.0022730707602922617;0.0003400863642328833;0.0;0.0;0.0;0.0
2022-01-10 08:00:00+00:00;-0.004855067555734172;-0.0005665953919204991;0.0;0.0;0.0;0.0
2022-01-10 09:00:00+00:00;0.0007364439188339844;0.0007937373152577809;0.0;0.0;0.0;0.0
2022-01-10 10:00:00+00:00;-0.0009614865219760294;-0.00022664081772760802;0.0;0.0;0.0;0.0
2022-01-10 11:00:00+00:00;-0.005044678005246883;0.00011334609771607163;0.0;0.0;0.0;0.0
2022-01-10 12:00:00+00:00;-0.012722051881966734;0.001133129896319085;0.0;0.0;0.0;0.0
2022-01-10 13:00:00+00:00;-0.005610353509786337;0.0016978047814597552;0.0;0.0;0.0;0.0
2022-01-10 14:00:00+00:00;-0.0010896822445274346;0.0;0.0;0.0;0.0;0.0
2022-01-10 14:00:00+00:00;0.0;0.0;-0.0008941513948398372;-0.008473139346948044;-0.014133949868991968;-0.017027631033260104
2022-01-10 15:00:00+00:00;0.0022132295713885863;-0.002033899081320678;0.0;0.0;0.0;0.0
2022-01-10 15:00:00+00:00;0.0;0.0;0.00011926618701640912;0.0037387022612727083;0.0032891009732343157;0.004396451822259673
2022-01-10 16:00:00+00:00;0.02159944696431526;-0.000679325590173363;0.0;0.0;0.0;0.0
2022-01-10 16:00:00+00:00;0.0;0.0;2,99E+11;-0.003192626849338187;-0.0015629622636943452;-0.003833520167516258
2022-01-10 17:00:00+00:00;-0.01441263043872687;-0.00011332040886380401;0.0;0.0;0.0;0.0
2022-01-10 17:00:00+00:00;0.0;0.0;0.0027144031681114456;-0.0019573062074422776;0.001761931193628108;0.004850655832746131
2022-01-10 18:00:00+00:00;0.009952051731586531;0.0005665987184968468;0.0;0.0;0.0;0.0
2022-01-10 18:00:00+00:00;0.0;0.0;0.0007139166818197484;-0.0014263118352121351;0.0038190135673561443;0.00562563535089744
2022-01-10 19:00:00+00:00;-0.005438844180814195;-0.00011326907372222195;0.0;0.0;0.0;0.0
2022-01-10 19:00:00+00:00;0.0;0.0;-0.0002675277631495332;0.0005356649686347748;-0.0013752861288925944;-0.0009016135962741645
2022-01-10 20:00:00+00:00;0.005956941345542921;-0.0002264963000428999;0.0;0.0;0.0;0.0
2022-01-10 20:00:00+00:00;0.0;0.0;0.0005055259402590995;0.002230549570982676;0.003790371154778649;0.005672504928543987
2022-01-10 21:00:00+00:00;0.0009711127284850463;-0.0005664703186502029;0.0;0.0;0.0;0.0
2022-01-10 22:00:00+00:00;-0.0007485860978100334;0.0004534195985907985;0.0;0.0;0.0;0.0
2022-01-10 23:00:00+00:00;0.004673745727924894;-0.00022664081772760802;0.0;0.0;0.0;0.0
2022-01-11 00:00:00+00:00;-0.002662450932544358;-0.0004532492942044275;0.0;0.0;0.0;0.0
2022-01-11 01:00:00+00:00;0.004362663980375103;-0.0002267949901013644;0.0;0.0;0.0;0.0
2022-01-11 02:00:00+00:00;0.006658241330219639;-0.00011342321886853579;0.0;0.0;0.0;0.0
2022-01-11 03:00:00+00:00;0.0007974688492493609;-0.00022680456835100227;0.0;0.0;0.0;0.0
2022-01-11 04:00:00+00:00;0.0011941856800457007;0.0;0.0;0.0;0.0;0.0
2022-01-11 05:00:00+00:00;-0.003971834118723483;0.00011346181881322082;0.0;0.0;0.0;0.0
2022-01-11 06:00:00+00:00;-0.0002594219355308569;0.00034027923044566144;0.0;0.0;0.0;0.0
