Hora,BTC-USD,USD/EUR,Gold_ETF,Oil_ETF,Dow_Jones,S&P500
2022-03-02 03:00:00+00:00,44370.24609375,0.8991000056266785,,,,
2022-03-02 04:00:00+00:00,44273.2109375,0.8988999724388123,,,,
2022-03-02 05:00:00+00:00,44279.015625,0.8995000123977661,,,,
2022-03-02 06:00:00+00:00,43945.46875,0.9006999731063843,,,,
2022-03-02 07:00:00+00:00,43913.2734375,0.901300013065338,,,,
2022-03-02 08:00:00+00:00,43936.08203125,0.9017000198364258,,,,
2022-03-02 09:00:00+00:00,43944.19140625,0.9020000100135804,,,,
2022-03-02 10:00:00+00:00,44146.3125,0.901099979877472,,,,
2022-03-02 11:00:00+00:00,44114.421875,0.9006999731063843,,,,
2022-03-02 12:00:00+00:00,44005.8671875,0.8995000123977661,,,,
2022-03-02 13:00:00+00:00,43479.70703125,0.9003000259399414,,,,
2022-03-02 14:00:00+00:00,44644.7578125,0.901199996471405,180.5800018310547,73.23619842529297,33639.55078125,4350.7099609375
2022-03-02 15:00:00+00:00,44160.31640625,0.9031000137329102,179.64999389648438,73.25,33854.71875,4374.72021484375
2022-03-02 16:00:00+00:00,44282.96875,0.9003999829292297,179.23500061035156,73.6500015258789,33889.83984375,4381.580078125
2022-03-02 17:00:00+00:00,43840.15234375,0.9002000093460083,179.32000732421875,73.98090362548828,33943.26171875,4392.22998046875
2022-03-02 18:00:00+00:00,43630.8125,0.8984000086784363,179.8000030517578,75.2300033569336,33933.19140625,4391.2099609375
2022-03-02 19:00:00+00:00,43729.921875,0.8989999890327454,180.1300048828125,75.95999908447266,33929.98828125,4394.1201171875
2022-03-02 20:00:00+00:00,43808.40234375,0.8984000086784363,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-02 21:00:00+00:00,43900.68359375,0.8989999890327454,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-02 22:00:00+00:00,44112.7265625,0.8989999890327454,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-02 23:00:00+00:00,43932.7109375,0.8995000123977661,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 00:00:00+00:00,44017.53125,0.9003999829292297,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 01:00:00+00:00,43840.328125,0.900600016117096,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 02:00:00+00:00,43806.29296875,0.9000999927520752,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 03:00:00+00:00,43374.94921875,0.9006999731063843,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 04:00:00+00:00,43424.421875,0.9009000062942504,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 05:00:00+00:00,43410.21484375,0.9003999829292297,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 06:00:00+00:00,43413.58984375,0.9003999829292297,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 07:00:00+00:00,43408.8671875,0.9009000062942504,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 08:00:00+00:00,43415.10546875,0.901199996471405,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 09:00:00+00:00,43214.4921875,0.902400016784668,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 10:00:00+00:00,43361.36328125,0.901799976825714,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 11:00:00+00:00,43403.1328125,0.9016000032424928,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 12:00:00+00:00,43540.77734375,0.9025999903678894,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 13:00:00+00:00,43855.43359375,0.901799976825714,179.6999969482422,75.41999816894531,33883.05078125,4385.6201171875
2022-03-03 14:00:00+00:00,43459.109375,0.902400016784668,179.86000061035156,75.76000213623047,33949.83984375,4383.2900390625
2022-03-03 15:00:00+00:00,42586.109375,0.903599977493286,179.97000122070312,75.58999633789062,33768.23046875,4364.85009765625
2022-03-03 16:00:00+00:00,42465.51953125,0.9042999744415284,180.01499938964844,75.98999786376953,33778.62109375,4361.97998046875
2022-03-03 17:00:00+00:00,42423.2890625,0.9045000076293944,180.55999755859372,74.70999908447266,34018.25,4395.02001953125
2022-03-03 18:00:00+00:00,42266.4765625,0.903599977493286,180.51499938964844,74.1500015258789,34029.26171875,4392.740234375
2022-03-03 19:00:00+00:00,42218.4921875,0.9039999842643738,181.0601043701172,74.7699966430664,33872.5390625,4370.39990234375
2022-03-03 20:00:00+00:00,41997.7265625,0.903599977493286,180.80999755859372,74.55999755859375,33797.26171875,4363.740234375
2022-03-03 21:00:00+00:00,42069.0234375,0.9034000039100648,180.80999755859372,74.55999755859375,33797.26171875,4363.740234375
2022-03-03 22:00:00+00:00,42501.23828125,0.9034000039100648,180.80999755859372,74.55999755859375,33797.26171875,4363.740234375
2022-03-03 23:00:00+00:00,42451.91796875,0.902999997138977,180.80999755859372,74.55999755859375,33797.26171875,4363.740234375
